Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D4","APA102-2020","LED-APA102-2020",85.100000,-141.700000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",52.700000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",85.100000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",74.300000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",128.300000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",95.900000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",117.500000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",63.500000,-138.600000,-90.000000,top
"D5","APA102-2020","LED-APA102-2020",106.700000,-138.600000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",74.300000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",95.900000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",63.500000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",128.300000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",106.700000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",52.700000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",85.100000,-135.500000,-90.000000,top
"D6","APA102-2020","LED-APA102-2020",117.500000,-135.500000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",128.300000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",63.500000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",85.100000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",117.500000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",95.900000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",52.700000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",74.300000,-132.400000,-90.000000,top
"D7","APA102-2020","LED-APA102-2020",106.700000,-132.400000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",74.300000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",95.900000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",52.700000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",117.500000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",106.700000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",85.100000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",128.300000,-129.300000,-90.000000,top
"D8","APA102-2020","LED-APA102-2020",63.500000,-129.300000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",85.100000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",106.700000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",52.700000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",128.300000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",117.500000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",95.900000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",63.500000,-126.200000,-90.000000,top
"D9","APA102-2020","LED-APA102-2020",74.300000,-126.200000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",95.900000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",74.300000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",128.300000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",85.100000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",106.700000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",52.700000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",63.500000,-123.100000,-90.000000,top
"D10","APA102-2020","LED-APA102-2020",117.500000,-123.100000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",52.700000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",85.100000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",95.900000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",117.500000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",74.300000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",106.700000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",128.300000,-120.000000,-90.000000,top
"D11","APA102-2020","LED-APA102-2020",63.500000,-120.000000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",117.500000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",74.300000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",106.700000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",128.300000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",63.500000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",85.100000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",52.700000,-116.900000,-90.000000,top
"D12","APA102-2020","LED-APA102-2020",95.900000,-116.900000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",52.690000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",106.690000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",85.090000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",95.890000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",117.490000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",128.290000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",74.290000,-113.800000,-90.000000,top
"D13","APA102-2020","LED-APA102-2020",63.490000,-113.800000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",106.700000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",85.100000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",128.300000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",117.500000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",74.300000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",95.900000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",63.500000,-110.700000,-90.000000,top
"D14","APA102-2020","LED-APA102-2020",52.700000,-110.700000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",74.300000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",117.500000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",63.500000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",52.700000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",95.900000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",106.700000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",128.300000,-107.600000,-90.000000,top
"D15","APA102-2020","LED-APA102-2020",85.100000,-107.600000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",74.300000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",106.700000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",52.700000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",63.500000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",117.500000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",128.300000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",85.100000,-104.500000,-90.000000,top
"D16","APA102-2020","LED-APA102-2020",95.900000,-104.500000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",63.500000,-101.400000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",52.700000,-101.400000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",128.300000,-101.400000,-90.000000,top
